atom_id,atom_type,pair_index,frame_indices,tile_id,action_id,pose_atom_id,byte_cost_proxy,component_benefit_proxy,pose_benefit_proxy,seg_benefit_proxy,confidence,no_op,no_op_status
action_pair000_tile087_act091_pr79_to_c102_context,action,0,"[0, 1]",87,91,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile093_act025_pr79_to_c102_context,action,0,"[0, 1]",93,25,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile093_act092_pr79_to_c102_context,action,0,"[0, 1]",93,92,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile096_act006_pr79_to_c102_context,action,0,"[0, 1]",96,6,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile098_act043_pr79_to_c102_context,action,0,"[0, 1]",98,43,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile100_act092_pr79_to_c102_context,action,0,"[0, 1]",100,92,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair000_tile112_act045_pr79_to_c102_context,action,0,"[0, 1]",112,45,,-1.599647266313933,0.0,1.028582018676702e-08,0.0,0.35,False,pr79_only_action_record
action_pair001_tile100_act044_pr79_to_c102_context,action,1,"[2, 3]",100,44,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair001_tile109_act004_pr79_to_c102_context,action,1,"[2, 3]",109,4,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair002_tile090_act093_pr79_to_c102_context,action,2,"[4, 5]",90,93,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair002_tile095_act007_pr79_to_c102_context,action,2,"[4, 5]",95,7,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair002_tile097_act020_pr79_to_c102_context,action,2,"[4, 5]",97,20,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair002_tile127_act044_pr79_to_c102_context,action,2,"[4, 5]",127,44,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair002_tile140_act005_pr79_to_c102_context,action,2,"[4, 5]",140,5,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair003_tile090_act098_pr79_to_c102_context,action,3,"[6, 7]",90,98,,-1.599647266313933,0.0,1.0804451042787484e-07,0.0,0.35,False,pr79_only_action_record
action_pair003_tile100_act012_pr79_to_c102_context,action,3,"[6, 7]",100,12,,-1.599647266313933,0.0,1.0804451042787484e-07,0.0,0.35,False,pr79_only_action_record
action_pair003_tile109_act044_pr79_to_c102_context,action,3,"[6, 7]",109,44,,-1.599647266313933,0.0,1.0804451042787484e-07,0.0,0.35,False,pr79_only_action_record
action_pair003_tile113_act003_pr79_to_c102_context,action,3,"[6, 7]",113,3,,-1.599647266313933,0.0,1.0804451042787484e-07,0.0,0.35,False,pr79_only_action_record
action_pair004_tile097_act107_pr79_to_c102_context,action,4,"[8, 9]",97,107,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair004_tile106_act024_pr79_to_c102_context,action,4,"[8, 9]",106,24,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair004_tile111_act083_pr79_to_c102_context,action,4,"[8, 9]",111,83,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile088_act079_pr79_to_c102_context,action,5,"[10, 11]",88,79,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile090_act007_pr79_to_c102_context,action,5,"[10, 11]",90,7,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile093_act001_pr79_to_c102_context,action,5,"[10, 11]",93,1,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile093_act016_pr79_to_c102_context,action,5,"[10, 11]",93,16,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile095_act004_pr79_to_c102_context,action,5,"[10, 11]",95,4,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile107_act012_pr79_to_c102_context,action,5,"[10, 11]",107,12,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair005_tile112_act000_pr79_to_c102_context,action,5,"[10, 11]",112,0,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair006_tile085_act028_pr79_to_c102_context,action,6,"[12, 13]",85,28,,-1.599647266313933,0.0,3.783179100435343e-08,0.0,0.35,False,pr79_only_action_record
action_pair006_tile088_act041_pr79_to_c102_context,action,6,"[12, 13]",88,41,,-1.599647266313933,0.0,3.783179100435343e-08,0.0,0.35,False,pr79_only_action_record
action_pair006_tile109_act040_pr79_to_c102_context,action,6,"[12, 13]",109,40,,-1.599647266313933,0.0,3.783179100435343e-08,0.0,0.35,False,pr79_only_action_record
action_pair006_tile140_act001_pr79_to_c102_context,action,6,"[12, 13]",140,1,,-1.599647266313933,0.0,3.783179100435343e-08,0.0,0.35,False,pr79_only_action_record
action_pair007_tile105_act059_pr79_to_c102_context,action,7,"[14, 15]",105,59,,-1.599647266313933,0.0,2.4813973492915336e-07,0.0,0.35,False,pr79_only_action_record
action_pair007_tile112_act039_pr79_to_c102_context,action,7,"[14, 15]",112,39,,-1.599647266313933,0.0,2.4813973492915336e-07,0.0,0.35,False,pr79_only_action_record
action_pair008_tile088_act000_pr79_to_c102_context,action,8,"[16, 17]",88,0,,-1.599647266313933,0.0,7.58524122697715e-07,0.0,0.35,False,pr79_only_action_record
action_pair008_tile090_act004_pr79_to_c102_context,action,8,"[16, 17]",90,4,,-1.599647266313933,0.0,7.58524122697715e-07,0.0,0.35,False,pr79_only_action_record
action_pair008_tile095_act021_pr79_to_c102_context,action,8,"[16, 17]",95,21,,-1.599647266313933,0.0,7.58524122697715e-07,0.0,0.35,False,pr79_only_action_record
action_pair008_tile102_act018_pr79_to_c102_context,action,8,"[16, 17]",102,18,,-1.599647266313933,0.0,7.58524122697715e-07,0.0,0.35,False,pr79_only_action_record
action_pair008_tile109_act046_pr79_to_c102_context,action,8,"[16, 17]",109,46,,-1.599647266313933,0.0,7.58524122697715e-07,0.0,0.35,False,pr79_only_action_record
action_pair009_tile090_act007_pr79_to_c102_context,action,9,"[18, 19]",90,7,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair009_tile112_act008_pr79_to_c102_context,action,9,"[18, 19]",112,8,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair009_tile112_act022_pr79_to_c102_context,action,9,"[18, 19]",112,22,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair009_tile127_act093_pr79_to_c102_context,action,9,"[18, 19]",127,93,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair011_tile088_act086_pr79_to_c102_context,action,11,"[22, 23]",88,86,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile088_act106_pr79_to_c102_context,action,11,"[22, 23]",88,106,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile090_act005_pr79_to_c102_context,action,11,"[22, 23]",90,5,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile098_act020_pr79_to_c102_context,action,11,"[22, 23]",98,20,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile098_act093_pr79_to_c102_context,action,11,"[22, 23]",98,93,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile101_act030_pr79_to_c102_context,action,11,"[22, 23]",101,30,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile108_act005_pr79_to_c102_context,action,11,"[22, 23]",108,5,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair011_tile109_act045_pr79_to_c102_context,action,11,"[22, 23]",109,45,,-1.599647266313933,0.0,2.2380272219850768e-07,0.0,0.35,False,pr79_only_action_record
action_pair012_tile083_act092_pr79_to_c102_context,action,12,"[24, 25]",83,92,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair012_tile109_act067_pr79_to_c102_context,action,12,"[24, 25]",109,67,,-1.599647266313933,0.0,0.0,0.0,0.35,False,pr79_only_action_record
action_pair013_tile086_act099_pr79_to_c102_context,action,13,"[26, 27]",86,99,,-1.599647266313933,0.0,3.0366670541099376e-07,0.0,0.35,False,pr79_only_action_record
action_pair013_tile090_act000_pr79_to_c102_context,action,13,"[26, 27]",90,0,,-1.599647266313933,0.0,3.0366670541099376e-07,0.0,0.35,False,pr79_only_action_record
action_pair013_tile099_act000_pr79_to_c102_context,action,13,"[26, 27]",99,0,,-1.599647266313933,0.0,3.0366670541099376e-07,0.0,0.35,False,pr79_only_action_record
action_pair013_tile102_act043_pr79_to_c102_context,action,13,"[26, 27]",102,43,,-1.599647266313933,0.0,3.0366670541099376e-07,0.0,0.35,False,pr79_only_action_record
